food,category,country,region,year,imports,exports,production,consumption,yield,price
Food,Category,Country,Region,Market Year,Imports (Metric Ton),Exports (Metric Ton),Domestic Production (Metric Ton),Domestic Consumption (Metric Ton),Yield (MT/HA),"U.S. import price (12 month average, US dollars per MT)"
Corn,GRAIN,Bosnia and Herzegovina,EUROPE,2014,2899000,1132000,6853000,,,
Corn,GRAIN,European Union,EUROPE,2014,33593000,23439000,185546000,,,
Corn,GRAIN,Macedonia,EUROPE,2014,77000,21000,119000,,,
Corn,GRAIN,Moldova,EUROPE,2014,518000,190000,572000,,,
Corn,GRAIN,Norway,EUROPE,2014,74000,0,0,,,
Corn,GRAIN,Somalia,EUROPE,2014,10000,0,210000,,,
Corn,GRAIN,Switzerland,EUROPE,2014,86000,23000,147000,,,
Corn,GRAIN,Costa Rica,MIDDLE_AMERICA,2014,1476000,63000,37000,,,
Corn,GRAIN,Cuba,MIDDLE_AMERICA,2014,3355000,305000,1325000,,,
Corn,GRAIN,El Salvador,MIDDLE_AMERICA,2014,4833000,1197000,5414000,,,
Corn,GRAIN,Haiti,MIDDLE_AMERICA,2014,17000,0,500000,,,
Corn,GRAIN,Honduras,MIDDLE_AMERICA,2014,2337000,677000,2590000,,,
Corn,GRAIN,Jamaica,MIDDLE_AMERICA,2014,283000,10000,2000,,,
Corn,GRAIN,Mexico,MIDDLE_AMERICA,2014,16633000,2782000,42649000,,,
Corn,GRAIN,Nicaragua,MIDDLE_AMERICA,2014,175000,56000,481000,,,
Corn,GRAIN,Panama,MIDDLE_AMERICA,2014,3822000,674000,752000,,,
Corn,GRAIN,Trinidad and Tobago,MIDDLE_AMERICA,2014,107000,17000,5000,,,
Corn,GRAIN,Angola,MIDDLE_EAST,2014,433000,422000,2789000,,,
Corn,GRAIN,Iran,MIDDLE_EAST,2014,6295000,2790000,2145000,,,
Corn,GRAIN,Israel,MIDDLE_EAST,2014,1628000,215000,19000,,,
Corn,GRAIN,Lebanon,MIDDLE_EAST,2014,408000,36000,3000,,,
Corn,GRAIN,Libya,MIDDLE_EAST,2014,737000,87000,0,,,
Corn,GRAIN,Morocco,MIDDLE_EAST,2014,4018000,379000,311000,,,
Corn,GRAIN,Saudi Arabia,MIDDLE_EAST,2014,4613000,723000,260000,,,
Corn,GRAIN,Syria,MIDDLE_EAST,2014,2325000,281000,556000,,,
Corn,GRAIN,Tunisia,MIDDLE_EAST,2014,1892000,192000,0,,,
Corn,GRAIN,Turkey,MIDDLE_EAST,2014,3602000,1202000,9500000,,,
Corn,GRAIN,Yemen,MIDDLE_EAST,2014,1288000,234000,146000,,,
Corn,GRAIN,Australia,OCEANIA,2014,28000,160000,507000,,,
Corn,GRAIN,New Zealand,OCEANIA,2014,11000,22000,211000,,,
Corn,GRAIN,Azerbaijan,RUSSIA,2014,108000,40000,182000,,,
Corn,GRAIN,Georgia,RUSSIA,2014,343000,214000,1296000,,,
Corn,GRAIN,Russia,RUSSIA,2014,401000,2214000,8213000,,,
Corn,GRAIN,Argentina,SOUTH_AMERICA,2014,2933000,49767000,66734000,,,
Corn,GRAIN,Brazil,SOUTH_AMERICA,2014,23350000,26677000,185577000,,,
Corn,GRAIN,Ecuador,SOUTH_AMERICA,2014,910000,185000,1825000,,,
Corn,GRAIN,Peru,SOUTH_AMERICA,2014,2471000,401000,1680000,,,
Corn,GRAIN,Afghanistan,SOUTH_ASIA,2014,0,0,911000,,,
Corn,GRAIN,Bhutan,SOUTH_ASIA,2014,0,0,70000,,,
Corn,GRAIN,Bolivia,SOUTH_ASIA,2014,70000,120000,700000,,,
Corn,GRAIN,Pakistan,SOUTH_ASIA,2014,5599000,6689000,26590000,,,
Corn,GRAIN,Cambodia,SOUTHEAST_ASIA,2014,305000,883000,1878000,,,
Corn,GRAIN,Indonesia,SOUTHEAST_ASIA,2014,3451000,1051000,8500000,,,
Corn,GRAIN,Malaysia,SOUTHEAST_ASIA,2014,7323000,875000,152000,,,
Corn,GRAIN,Philippines,SOUTHEAST_ASIA,2014,715000,576000,7261000,,,
Corn,GRAIN,Singapore,SOUTHEAST_ASIA,2014,59000,0,0,,,
Corn,GRAIN,Thailand,SOUTHEAST_ASIA,2014,915000,715000,4600000,,,
Corn,GRAIN,Vietnam,SOUTHEAST_ASIA,2014,1940000,241000,4801000,,,
Corn,GRAIN,Burkina,SUB_SAHARAN,2014,168000,320000,3596000,,,
Corn,GRAIN,Burma,SUB_SAHARAN,2014,48000,598000,1600000,,,
Corn,GRAIN,Burundi,SUB_SAHARAN,2014,60000,0,430000,,,
Corn,GRAIN,Cameroon,SUB_SAHARAN,2014,126000,176000,1750000,,,
Corn,GRAIN,Central African Republic,SUB_SAHARAN,2014,0,0,162000,,,
Corn,GRAIN,Chad,SUB_SAHARAN,2014,65000,45000,730000,,,
Corn,GRAIN,Congo (Brazzaville),SUB_SAHARAN,2014,45000,0,46000,,,
Corn,GRAIN,Congo (Kinshasa),SUB_SAHARAN,2014,182000,177000,2770000,,,
Corn,GRAIN,Eritrea,SUB_SAHARAN,2014,0,0,42000,,,
Corn,GRAIN,Ethiopia,SUB_SAHARAN,2014,1061000,1388000,12227000,,,
Corn,GRAIN,Guinea-Bissau,SUB_SAHARAN,2014,0,0,14000,,,
Corn,GRAIN,Guyana,SUB_SAHARAN,2014,26000,0,5000,,,
Corn,GRAIN,Kenya,SUB_SAHARAN,2014,683000,473000,3390000,,,
Corn,GRAIN,Lesotho,SUB_SAHARAN,2014,145000,0,17000,,,
Corn,GRAIN,Madagascar,SUB_SAHARAN,2014,47000,50000,428000,,,
Corn,GRAIN,Malawi,SUB_SAHARAN,2014,799000,1059000,7260000,,,
Corn,GRAIN,Mali,SUB_SAHARAN,2014,1218000,1413000,5895000,,,
Corn,GRAIN,Mozambique,SUB_SAHARAN,2014,932000,609000,7077000,,,
Corn,GRAIN,Namibia,SUB_SAHARAN,2014,194000,26000,142000,,,
Corn,GRAIN,Nigeria,SUB_SAHARAN,2014,912000,642000,15330000,,,
Corn,GRAIN,Senegal,SUB_SAHARAN,2014,159000,23000,239000,,,
Corn,GRAIN,Tanzania,SUB_SAHARAN,2014,1386000,1116000,8430000,,,
Corn,GRAIN,Uganda,SUB_SAHARAN,2014,436000,470000,2734000,,,
Corn,GRAIN,United States,UNITED_STATES,2014,84315000,183119000,637832000,,,
Millet,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,0,0,54000,,,
Millet,GRAIN,China,EAST_ASIA,2014,0,0,3596000,,,
Millet,GRAIN,South Korea,EAST_ASIA,2014,0,0,1000,,,
Millet,GRAIN,South Sudan,EAST_ASIA,2014,0,0,6000,,,
Millet,GRAIN,Ukraine,EUROPE,2014,0,0,102000,,,
Millet,GRAIN,Cote d'Ivoire,MIDDLE_AMERICA,2014,0,0,50000,,,
Millet,GRAIN,Angola,MIDDLE_EAST,2014,0,0,18000,,,
Millet,GRAIN,Iraq,MIDDLE_EAST,2014,0,0,11000,,,
Millet,GRAIN,Sudan,MIDDLE_EAST,2014,0,0,2113000,,,
Millet,GRAIN,Syria,MIDDLE_EAST,2014,0,0,17000,,,
Millet,GRAIN,Yemen,MIDDLE_EAST,2014,0,0,712000,,,
Millet,GRAIN,Australia,OCEANIA,2014,0,0,37000,,,
Millet,GRAIN,Russia,RUSSIA,2014,0,0,419000,,,
Millet,GRAIN,Argentina,SOUTH_AMERICA,2014,0,0,18000,,,
Millet,GRAIN,Peru,SOUTH_AMERICA,2014,0,0,15000,,,
Millet,GRAIN,Bangladesh,SOUTH_ASIA,2014,0,0,24000,,,
Millet,GRAIN,Nepal,SOUTH_ASIA,2014,0,0,250000,,,
Millet,GRAIN,Pakistan,SOUTH_ASIA,2014,0,0,230000,,,
Millet,GRAIN,Sri Lanka,SOUTH_ASIA,2014,0,0,7000,,,
Millet,GRAIN,Benin,SUB_SAHARAN,2014,0,0,54000,,,
Millet,GRAIN,Botswana,SUB_SAHARAN,2014,0,0,18000,,,
Millet,GRAIN,Burkina,SUB_SAHARAN,2014,0,0,1078000,,,
Millet,GRAIN,Burma,SUB_SAHARAN,2014,0,0,380000,,,
Millet,GRAIN,Burundi,SUB_SAHARAN,2014,0,0,57000,,,
Millet,GRAIN,Cameroon,SUB_SAHARAN,2014,0,0,97000,,,
Millet,GRAIN,Chad,SUB_SAHARAN,2014,0,0,582000,,,
Millet,GRAIN,Congo (Kinshasa),SUB_SAHARAN,2014,0,0,89000,,,
Millet,GRAIN,Eritrea,SUB_SAHARAN,2014,0,0,20000,,,
Millet,GRAIN,Ethiopia,SUB_SAHARAN,2014,22000,51000,2553000,,,
Millet,GRAIN,Gambia,SUB_SAHARAN,2014,0,0,116000,,,
Millet,GRAIN,Guinea,SUB_SAHARAN,2014,0,0,665000,,,
Millet,GRAIN,Guinea-Bissau,SUB_SAHARAN,2014,0,0,33000,,,
Millet,GRAIN,Mali,SUB_SAHARAN,2014,0,0,4386000,,,
Millet,GRAIN,Mauritania,SUB_SAHARAN,2014,0,0,1000,,,
Millet,GRAIN,Mozambique,SUB_SAHARAN,2014,0,0,48000,,,
Millet,GRAIN,Niger,SUB_SAHARAN,2014,0,0,6857000,,,
Millet,GRAIN,Nigeria,SUB_SAHARAN,2014,0,0,10000000,,,
Millet,GRAIN,Rwanda,SUB_SAHARAN,2014,0,0,9000,,,
Millet,GRAIN,Sierra Leone,SUB_SAHARAN,2014,0,0,158000,,,
Millet,GRAIN,Togo,SUB_SAHARAN,2014,0,0,241000,,,
Millet,GRAIN,Zambia,SUB_SAHARAN,2014,0,0,70000,,,
Mixed Grain,GRAIN,Canada,ARCTIC_AMERICA,2014,0,0,185000,,,
Mixed Grain,GRAIN,Turkey,MIDDLE_EAST,2014,0,0,115000,,,
Mixed Grain,GRAIN,Bangladesh,SOUTH_ASIA,2014,0,0,25000,,,
Oats,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,39000,14000,200000,,,
Oats,GRAIN,Kyrgyzstan,CENTRAL_ASIA,2014,0,0,3000,,,
Oats,GRAIN,China,EAST_ASIA,2014,255000,135000,580000,,,
Oats,GRAIN,Japan,EAST_ASIA,2014,51000,3000,2000,,,
Oats,GRAIN,Albania,EUROPE,2014,0,0,55000,,,
Oats,GRAIN,Belarus,EUROPE,2014,72000,69000,1222000,,,
Oats,GRAIN,Bosnia and Herzegovina,EUROPE,2014,20000,9000,74000,,,
Oats,GRAIN,Macedonia,EUROPE,2014,0,0,39000,,,
Oats,GRAIN,Norway,EUROPE,2014,168000,89000,806000,,,
Oats,GRAIN,Serbia,EUROPE,2014,6000,1000,470000,,,
Oats,GRAIN,Switzerland,EUROPE,2014,1340000,437000,384000,,,
Oats,GRAIN,Ukraine,EUROPE,2014,323000,436000,4028000,,,
Oats,GRAIN,Mexico,MIDDLE_AMERICA,2014,112000,1000,84000,,,
Oats,GRAIN,Algeria,MIDDLE_EAST,2014,18000,0,265000,,,
Oats,GRAIN,Morocco,MIDDLE_EAST,2014,4000,3000,208000,,,
Oats,GRAIN,Turkey,MIDDLE_EAST,2014,102000,71000,1654000,,,
Oats,GRAIN,Australia,OCEANIA,2014,260000,684000,2249000,,,
Oats,GRAIN,New Zealand,OCEANIA,2014,2000,0,150000,,,
Oats,GRAIN,Russia,RUSSIA,2014,485000,414000,33077000,,,
Oats,GRAIN,Argentina,SOUTH_AMERICA,2014,350000,380000,2090000,,,
Oats,GRAIN,Brazil,SOUTH_AMERICA,2014,13000,24000,361000,,,
Oats,GRAIN,Chile,SOUTH_AMERICA,2014,98000,468000,2420000,,,
Oats,GRAIN,Colombia,SOUTH_AMERICA,2014,2000,0,8000,,,
Oats,GRAIN,Ecuador,SOUTH_AMERICA,2014,14000,0,1000,,,
Oats,GRAIN,Uruguay,SOUTH_AMERICA,2014,25000,0,143000,,,
Oats,GRAIN,South Africa,SUB_SAHARAN,2014,1144000,730000,3681000,,,
Oats,GRAIN,United States,UNITED_STATES,2014,11038000,4322000,4544000,,,
Rice,GRAIN,Canada,ARCTIC_AMERICA,2014,363000,0,0,,,
Rice,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,59000,159000,695000,,,
Rice,GRAIN,Kyrgyzstan,CENTRAL_ASIA,2014,46000,0,28000,,,
Rice,GRAIN,Tajikistan,CENTRAL_ASIA,2014,44000,0,80000,,,
Rice,GRAIN,Turkmenistan,CENTRAL_ASIA,2014,129000,54000,180000,,,
Rice,GRAIN,Uzbekistan,CENTRAL_ASIA,2014,40000,20000,270000,,,
Rice,GRAIN,China,EAST_ASIA,2014,48167000,47167000,143000000,,,
Rice,GRAIN,Hong Kong,EAST_ASIA,2014,419000,0,0,,,
Rice,GRAIN,North Korea,EAST_ASIA,2014,50000,0,1740000,,,
Rice,GRAIN,South Korea,EAST_ASIA,2014,2679000,1540000,8230000,,,
Rice,GRAIN,Taiwan,EAST_ASIA,2014,1443000,1142000,3383000,,,
Rice,GRAIN,Belarus,EUROPE,2014,37000,0,0,,,
Rice,GRAIN,Bosnia and Herzegovina,EUROPE,2014,10000,0,0,,,
Rice,GRAIN,Macedonia,EUROPE,2014,0,0,10000,,,
Rice,GRAIN,Somalia,EUROPE,2014,325000,0,2000,,,
Rice,GRAIN,Switzerland,EUROPE,2014,188000,58000,0,,,
Rice,GRAIN,Cuba,MIDDLE_AMERICA,2014,369000,0,417000,,,
Rice,GRAIN,El Salvador,MIDDLE_AMERICA,2014,91000,14000,18000,,,
Rice,GRAIN,Guatemala,MIDDLE_AMERICA,2014,69000,0,22000,,,
Rice,GRAIN,Haiti,MIDDLE_AMERICA,2014,1273000,161000,218000,,,
Rice,GRAIN,Honduras,MIDDLE_AMERICA,2014,297000,75000,73000,,,
Rice,GRAIN,Mexico,MIDDLE_AMERICA,2014,895000,191000,131000,,,
Rice,GRAIN,Nicaragua,MIDDLE_AMERICA,2014,179000,115000,276000,,,
Rice,GRAIN,Algeria,MIDDLE_EAST,2014,153000,0,0,,,
Rice,GRAIN,Egypt,MIDDLE_EAST,2014,502000,1127000,4675000,,,
Rice,GRAIN,Iran,MIDDLE_EAST,2014,7675000,2379000,4604000,,,
Rice,GRAIN,Israel,MIDDLE_EAST,2014,106000,10000,0,,,
Rice,GRAIN,Kuwait,MIDDLE_EAST,2014,220000,0,0,,,
Rice,GRAIN,Lebanon,MIDDLE_EAST,2014,82000,0,0,,,
Rice,GRAIN,Libya,MIDDLE_EAST,2014,1320000,0,0,,,
Rice,GRAIN,Morocco,MIDDLE_EAST,2014,40000,0,68000,,,
Rice,GRAIN,Oman,MIDDLE_EAST,2014,545000,320000,0,,,
Rice,GRAIN,Qatar,MIDDLE_EAST,2014,414000,0,0,,,
Rice,GRAIN,Sudan,MIDDLE_EAST,2014,190000,0,85000,,,
Rice,GRAIN,Turkey,MIDDLE_EAST,2014,505000,228000,483000,,,
Rice,GRAIN,Yemen,MIDDLE_EAST,2014,432000,0,0,,,
Rice,GRAIN,Australia,OCEANIA,2014,160000,497000,662000,,,
Rice,GRAIN,New Zealand,OCEANIA,2014,42000,0,0,,,
Rice,GRAIN,Reunion,OCEANIA,2014,20000,0,0,,,
Rice,GRAIN,Armenia,RUSSIA,2014,1000,0,0,,,
Rice,GRAIN,Azerbaijan,RUSSIA,2014,124000,0,0,,,
Rice,GRAIN,Russia,RUSSIA,2014,548000,594000,1376000,,,
Rice,GRAIN,Argentina,SOUTH_AMERICA,2014,176000,760000,1014000,,,
Rice,GRAIN,Brazil,SOUTH_AMERICA,2014,1181000,1368000,8037000,,,
Rice,GRAIN,Colombia,SOUTH_AMERICA,2014,328000,85000,1307000,,,
Rice,GRAIN,Ecuador,SOUTH_AMERICA,2014,136000,291000,1565000,,,
Rice,GRAIN,Paraguay,SOUTH_AMERICA,2014,330000,1293000,1033000,,,
Rice,GRAIN,Peru,SOUTH_AMERICA,2014,515000,335000,2100000,,,
Rice,GRAIN,Suriname,SOUTH_AMERICA,2014,0,35000,151000,,,
Rice,GRAIN,Uruguay,SOUTH_AMERICA,2014,385000,4048000,3903000,,,
Rice,GRAIN,Afghanistan,SOUTH_ASIA,2014,190000,0,357000,,,
Rice,GRAIN,Bangladesh,SOUTH_ASIA,2014,1376000,696000,33820000,,,
Rice,GRAIN,India,SOUTH_ASIA,2014,25100000,36309000,105240000,,,
Rice,GRAIN,Pakistan,SOUTH_ASIA,2014,595000,4078000,5800000,,,
Rice,GRAIN,Brunei,SOUTHEAST_ASIA,2014,32000,0,1000,,,
Rice,GRAIN,Cambodia,SOUTHEAST_ASIA,2014,344000,2332000,8938000,,,
Rice,GRAIN,Indonesia,SOUTHEAST_ASIA,2014,34520000,26511000,144850000,,,
Rice,GRAIN,Philippines,SOUTHEAST_ASIA,2014,6568000,2996000,22138000,,,
Rice,GRAIN,Singapore,SOUTHEAST_ASIA,2014,2750000,0,0,,,
Rice,GRAIN,Thailand,SOUTHEAST_ASIA,2014,9930000,19530000,20200000,,,
Rice,GRAIN,Benin,SUB_SAHARAN,2014,600000,0,281000,,,
Rice,GRAIN,Burma,SUB_SAHARAN,2014,2034000,6334000,45890000,,,
Rice,GRAIN,Cameroon,SUB_SAHARAN,2014,525000,0,115000,,,
Rice,GRAIN,Chad,SUB_SAHARAN,2014,60000,0,230000,,,
Rice,GRAIN,Djibouti,SUB_SAHARAN,2014,160000,0,0,,,
Rice,GRAIN,Ghana,SUB_SAHARAN,2014,1598000,340000,567000,,,
Rice,GRAIN,Guinea,SUB_SAHARAN,2014,915000,395000,2369000,,,
Rice,GRAIN,Guyana,SUB_SAHARAN,2014,144000,989000,1185000,,,
Rice,GRAIN,Kenya,SUB_SAHARAN,2014,1769000,363000,239000,,,
Rice,GRAIN,Liberia,SUB_SAHARAN,2014,325000,53000,188000,,,
Rice,GRAIN,Madagascar,SUB_SAHARAN,2014,370000,0,5665000,,,
Rice,GRAIN,Malawi,SUB_SAHARAN,2014,35000,0,234000,,,
Rice,GRAIN,Mauritania,SUB_SAHARAN,2014,305000,96000,323000,,,
Rice,GRAIN,Mozambique,SUB_SAHARAN,2014,355000,0,176000,,,
Rice,GRAIN,Niger,SUB_SAHARAN,2014,1060000,0,205000,,,
Rice,GRAIN,Nigeria,SUB_SAHARAN,2014,3815000,885000,2370000,,,
Rice,GRAIN,Rwanda,SUB_SAHARAN,2014,100000,0,113000,,,
Rice,GRAIN,Sierra Leone,SUB_SAHARAN,2014,260000,0,679000,,,
Rice,GRAIN,Swaziland,SUB_SAHARAN,2014,0,0,3000,,,
Rice,GRAIN,Tanzania,SUB_SAHARAN,2014,380000,70000,3993000,,,
Rice,GRAIN,Togo,SUB_SAHARAN,2014,195000,0,145000,,,
Rice,GRAIN,Uganda,SUB_SAHARAN,2014,405000,205000,565000,,,
Rice,GRAIN,Zambia,SUB_SAHARAN,2014,20000,0,60000,,,
Rice,GRAIN,United States,UNITED_STATES,2014,3895000,9533000,13459000,,,
Rye,GRAIN,Kazakhstan,CENTRAL_ASIA,2014,46000,46000,420000,,,
Rye,GRAIN,Japan,EAST_ASIA,2014,44000,4000,0,,,
Rye,GRAIN,South Korea,EAST_ASIA,2014,12000,0,0,,,
Rye,GRAIN,Albania,EUROPE,2014,0,0,3000,,,
Rye,GRAIN,Belarus,EUROPE,2014,194000,327000,1883000,,,
Rye,GRAIN,Macedonia,EUROPE,2014,0,0,14000,,,
Rye,GRAIN,Serbia,EUROPE,2014,2000,0,95000,,,
Rye,GRAIN,Ukraine,EUROPE,2014,132000,183000,676000,,,
Rye,GRAIN,Turkey,MIDDLE_EAST,2014,94000,95000,1451000,,,
Rye,GRAIN,Australia,OCEANIA,2014,0,0,20000,,,
Rye,GRAIN,Russia,RUSSIA,2014,154000,286000,2132000,,,
Rye,GRAIN,Argentina,SOUTH_AMERICA,2014,0,0,52000,,,
Rye,GRAIN,Brazil,SOUTH_AMERICA,2014,0,0,3000,,,
Rye,GRAIN,Chile,SOUTH_AMERICA,2014,0,0,60000,,,
Rye,GRAIN,South Africa,SUB_SAHARAN,2014,0,0,3000,,,
Rye,GRAIN,United States,UNITED_STATES,2014,1051000,118000,1087000,,,
Sorghum,GRAIN,China,EAST_ASIA,2014,6035000,1142000,7307000,,,
Sorghum,GRAIN,Japan,EAST_ASIA,2014,1081000,81000,0,,,
Sorghum,GRAIN,South Korea,EAST_ASIA,2014,12000,0,0,,,
Sorghum,GRAIN,Taiwan,EAST_ASIA,2014,1656000,176000,116000,,,
Sorghum,GRAIN,European Union,EUROPE,2014,10274000,646000,5584000,,,
