food,category,country,region,year,imports,exports,production,consumption,yield
Sugar (Beet & Cane),SPECIAL,Gibraltar,EUROPE,1981,0,0,1000,1000,2
Sugar (Beet & Cane),SPECIAL,Gilbert and Ellice Islands,OCEANIA,1981,0,0,1000,1000,2
Lemons & Limes,CITRUS,Greece,EUROPE,1981,180000,106000,0,74000,2
Oranges,CITRUS,Greece,EUROPE,1981,527000,159000,0,368000,2
Tangerines & Mandarins,CITRUS,Greece,EUROPE,1981,34000,4000,0,30000,2
Butter,DAIRY,Greece,EUROPE,1981,6,1,5,10,2
Cheese,DAIRY,Greece,EUROPE,1981,173,22,51,202,2
Milk,DAIRY,Greece,EUROPE,1981,3760,0,146,3906,2
Fish Meal,FISH,Greece,EUROPE,1981,0,0,19000,19000,2
Apples,FRUIT,Greece,EUROPE,1981,523200,16862,0,506338,2
Raisins,FRUIT,Greece,EUROPE,1981,68500,69200,7800,7100,2
Beef,MEAT,Greece,EUROPE,1981,329200,0,67000,396200,2
Pork,MEAT,Greece,EUROPE,1981,1515800,0,23600,1539400,2
Cottonseed Meal,OIL,Greece,EUROPE,1981,308000,30000,109000,387000,2
Cottonseed Oil,OIL,Greece,EUROPE,1981,40000,2000,3000,41000,2
Olive Oil,OIL,Greece,EUROPE,1981,229000,338000,293000,184000,2
Soybean Meal,OIL,Greece,EUROPE,1981,164000,48200,198200,314000,2
Soybean Oil,OIL,Greece,EUROPE,1981,33000,41562,55077,46515,2
Sunflowerseed Meal,OIL,Greece,EUROPE,1981,5200,0,3200,8400,2
Sunflowerseed Oil,OIL,Greece,EUROPE,1981,2732,0,732,3464,2
Chicken,POULTRY,Greece,EUROPE,1981,129000,3000,0,126000,2
Turkey,POULTRY,Greece,EUROPE,1981,3000,0,0,3000,2
Sugar (Beet & Cane),SPECIAL,Greenland,EUROPE,1981,0,0,2000,2000,2
Sugar (Beet & Cane),SPECIAL,Grenada,MIDDLE_AMERICA,1981,0,0,3000,3000,2
Corn,GRAIN,Guatemala,MIDDLE_AMERICA,1981,993000,63000,83000,1013000,2
Rice,GRAIN,Guatemala,MIDDLE_AMERICA,1981,28000,3000,3000,28000,2
Sorghum,GRAIN,Guatemala,MIDDLE_AMERICA,1981,64000,10000,15000,69000,2
Wheat,GRAIN,Guatemala,MIDDLE_AMERICA,1981,41000,27000,115000,129000,2
Beef,MEAT,Guatemala,MIDDLE_AMERICA,1981,439000,50000,36000,425000,2
Pork,MEAT,Guatemala,MIDDLE_AMERICA,1981,355600,0,0,355600,2
Cottonseed Oil,OIL,Guatemala,MIDDLE_AMERICA,1981,19000,0,18000,37000,2
Soybean Meal,OIL,Guatemala,MIDDLE_AMERICA,1981,1800,0,23000,24800,2
Soybean Oil,OIL,Guatemala,MIDDLE_AMERICA,1981,183,0,3000,3183,2
Coffee,SPECIAL,Guatemala,MIDDLE_AMERICA,1981,318360,331920,47280,33720,2
Sugar (Beet & Cane),SPECIAL,Guatemala,MIDDLE_AMERICA,1981,569000,200000,0,369000,2
Corn,GRAIN,Guinea,SUB_SAHARAN,1981,53000,0,0,53000,2
Millet,GRAIN,Guinea,SUB_SAHARAN,1981,80000,0,0,80000,2
Rice,GRAIN,Guinea,SUB_SAHARAN,1981,215000,0,98000,313000,2
Wheat,GRAIN,Guinea,SUB_SAHARAN,1981,0,0,45000,45000,2
Palm Kernel,OIL,Guinea,SUB_SAHARAN,1981,12000,0,0,12000,2
Palm Kernel Meal,OIL,Guinea,SUB_SAHARAN,1981,28000,9600,0,18400,2
Palm Kernel Oil,OIL,Guinea,SUB_SAHARAN,1981,6405,2196,0,4209,2
Palm Oil,OIL,Guinea,SUB_SAHARAN,1981,51000,0,0,51000,2
Peanut Meal,OIL,Guinea,SUB_SAHARAN,1981,68000,0,0,68000,2
Peanut Oil,OIL,Guinea,SUB_SAHARAN,1981,22555,0,0,22555,2
Coffee,SPECIAL,Guinea,SUB_SAHARAN,1981,7680,9780,2160,60,2
Sugar (Beet & Cane),SPECIAL,Guinea,SUB_SAHARAN,1981,22000,0,2000,24000,2
Corn,GRAIN,Guinea-Bissau,SUB_SAHARAN,1981,13000,0,0,13000,2
Rice,GRAIN,Guinea-Bissau,SUB_SAHARAN,1981,33000,0,13000,46000,2
Sorghum,GRAIN,Guinea-Bissau,SUB_SAHARAN,1981,16000,0,0,16000,2
Palm Kernel Meal,OIL,Guinea-Bissau,SUB_SAHARAN,1981,5600,5600,0,0,2
Palm Kernel Oil,OIL,Guinea-Bissau,SUB_SAHARAN,1981,1281,1281,0,0,2
Sugar (Beet & Cane),SPECIAL,Guinea-Bissau,SUB_SAHARAN,1981,0,0,3000,3000,2
Corn,GRAIN,Guyana,SUB_SAHARAN,1981,5000,0,1000,6000,2
Rice,GRAIN,Guyana,SUB_SAHARAN,1981,151000,116000,10000,45000,2
Wheat,GRAIN,Guyana,SUB_SAHARAN,1981,0,0,34000,34000,2
Soybean Meal,OIL,Guyana,SUB_SAHARAN,1981,0,0,7000,7000,2
Soybean Oil,OIL,Guyana,SUB_SAHARAN,1981,0,0,2000,2000,2
Coffee,SPECIAL,Guyana,SUB_SAHARAN,1981,3120,840,0,2280,2
Sugar (Beet & Cane),SPECIAL,Guyana,SUB_SAHARAN,1981,292000,257000,0,35000,2
Corn,GRAIN,Haiti,MIDDLE_AMERICA,1981,185000,0,5000,190000,2
Rice,GRAIN,Haiti,MIDDLE_AMERICA,1981,71000,15000,20000,76000,2
Sorghum,GRAIN,Haiti,MIDDLE_AMERICA,1981,112000,0,0,112000,2
Wheat,GRAIN,Haiti,MIDDLE_AMERICA,1981,0,0,155000,155000,2
Beef,MEAT,Haiti,MIDDLE_AMERICA,1981,10000,0,0,10000,2
Soybean Meal,OIL,Haiti,MIDDLE_AMERICA,1981,0,3200,55200,52000,2
Soybean Oil,OIL,Haiti,MIDDLE_AMERICA,1981,11000,732,28627,38895,2
Coffee,SPECIAL,Haiti,MIDDLE_AMERICA,1981,59280,35100,2100,26280,2
Sugar (Beet & Cane),SPECIAL,Haiti,MIDDLE_AMERICA,1981,50000,0,17000,67000,2
Corn,GRAIN,Honduras,MIDDLE_AMERICA,1981,487000,83000,71000,475000,2
Rice,GRAIN,Honduras,MIDDLE_AMERICA,1981,37000,6000,8000,39000,2
Sorghum,GRAIN,Honduras,MIDDLE_AMERICA,1981,59000,19000,7000,47000,2
Wheat,GRAIN,Honduras,MIDDLE_AMERICA,1981,0,0,118000,118000,2
Beef,MEAT,Honduras,MIDDLE_AMERICA,1981,394000,37000,12000,369000,2
Pork,MEAT,Honduras,MIDDLE_AMERICA,1981,11000,0,0,11000,2
Cottonseed Oil,OIL,Honduras,MIDDLE_AMERICA,1981,2000,0,2000,4000,2
Palm Oil,OIL,Honduras,MIDDLE_AMERICA,1981,22000,0,0,22000,2
Soybean Meal,OIL,Honduras,MIDDLE_AMERICA,1981,0,0,12000,12000,2
Coffee,SPECIAL,Honduras,MIDDLE_AMERICA,1981,144000,131460,12000,24540,2
Sugar (Beet & Cane),SPECIAL,Honduras,MIDDLE_AMERICA,1981,212000,95000,0,117000,2
Corn,GRAIN,Hong Kong,EAST_ASIA,1981,0,0,325000,325000,2
Rice,GRAIN,Hong Kong,EAST_ASIA,1981,0,0,300000,300000,2
Wheat,GRAIN,Hong Kong,EAST_ASIA,1981,0,20000,240000,220000,2
Beef,MEAT,Hong Kong,EAST_ASIA,1981,0,0,60000,60000,2
Pork,MEAT,Hong Kong,EAST_ASIA,1981,21000,0,188000,209000,2
Palm Oil,OIL,Hong Kong,EAST_ASIA,1981,0,0,1000,1000,2
Peanut Meal,OIL,Hong Kong,EAST_ASIA,1981,0,60000,72000,12000,2
Peanut Oil,OIL,Hong Kong,EAST_ASIA,1981,0,14725,42470,27745,2
Rapeseed Oil,OIL,Hong Kong,EAST_ASIA,1981,0,3000,40000,37000,2
Soybean Oil,OIL,Hong Kong,EAST_ASIA,1981,0,4000,6000,2000,2
Chicken,POULTRY,Hong Kong,EAST_ASIA,1981,29000,1000,56000,84000,2
Turkey,POULTRY,Hong Kong,EAST_ASIA,1981,0,0,1000,1000,2
Sugar (Beet & Cane),SPECIAL,Hong Kong,EAST_ASIA,1981,0,10000,124000,114000,2
Butter,DAIRY,Hungary,EUROPE,1981,32,8,0,24,2
Cheese,DAIRY,Hungary,EUROPE,1981,45,10,0,35,2
Milk,DAIRY,Hungary,EUROPE,1981,6696,16,0,6680,2
Fish Meal,FISH,Hungary,EUROPE,1981,0,0,62000,62000,2
Barley,GRAIN,Hungary,EUROPE,1981,903000,24000,46000,925000,2
Corn,GRAIN,Hungary,EUROPE,1981,6998000,123000,9000,6884000,2
Oats,GRAIN,Hungary,EUROPE,1981,169000,0,0,169000,2
Rice,GRAIN,Hungary,EUROPE,1981,24000,0,3000,27000,2
Rye,GRAIN,Hungary,EUROPE,1981,116000,0,20000,136000,2
Wheat,GRAIN,Hungary,EUROPE,1981,4614000,1298000,100000,3416000,2
Beef,MEAT,Hungary,EUROPE,1981,603000,139200,20200,484000,2
Pork,MEAT,Hungary,EUROPE,1981,8033000,446000,142200,7729200,2
Coconut Oil,OIL,Hungary,EUROPE,1981,0,0,4000,4000,2
Rapeseed Meal,OIL,Hungary,EUROPE,1981,94800,14000,7600,88400,2
Rapeseed Oil,OIL,Hungary,EUROPE,1981,13908,2745,1281,12444,2
Soybean Meal,OIL,Hungary,EUROPE,1981,64400,0,593000,657400,2
Soybean Oil,OIL,Hungary,EUROPE,1981,7869,0,0,7869,2
Sunflowerseed Meal,OIL,Hungary,EUROPE,1981,700600,97600,0,603000,2
Sunflowerseed Oil,OIL,Hungary,EUROPE,1981,339741,178326,0,161415,2
Chicken,POULTRY,Hungary,EUROPE,1981,305000,110000,0,195000,2
Sugar (Beet & Cane),SPECIAL,Hungary,EUROPE,1981,601000,16000,41000,626000,2
Fish Meal,FISH,Iceland,EUROPE,1981,51000,68000,28000,11000,2
Sugar (Beet & Cane),SPECIAL,Iceland,EUROPE,1981,0,0,10000,10000,2
Butter,DAIRY,India,SOUTH_ASIA,1981,650,0,17,667,2
Cheese,DAIRY,India,SOUTH_ASIA,1981,1,0,0,1,2
Milk,DAIRY,India,SOUTH_ASIA,1981,93684,0,256,93940,2
Fish,FISH,India,SOUTH_ASIA,1981,3251627,0,0,3251627,2
Barley,GRAIN,India,SOUTH_ASIA,1981,2293000,144000,100000,2249000,2
Corn,GRAIN,India,SOUTH_ASIA,1981,6897000,410000,500000,6987000,2
Millet,GRAIN,India,SOUTH_ASIA,1981,10136000,500000,500000,10136000,2
Rice,GRAIN,India,SOUTH_ASIA,1981,53248000,5675000,6510000,54083000,2
Sorghum,GRAIN,India,SOUTH_ASIA,1981,12062000,700000,600000,11962000,2
Wheat,GRAIN,India,SOUTH_ASIA,1981,36313000,6000000,6000000,36313000,2
Beef,MEAT,India,SOUTH_ASIA,1981,21675000,75000,21000,21621000,2
Pork,MEAT,India,SOUTH_ASIA,1981,3074000,0,0,3074000,2
Walnuts,NUT,India,SOUTH_ASIA,1981,18000,12200,500,6300,2
Coconut Oil,OIL,India,SOUTH_ASIA,1981,230000,0,14000,244000,2
Copra Meal,OIL,India,SOUTH_ASIA,1981,507000,5000,5000,507000,2
Cottonseed Meal,OIL,India,SOUTH_ASIA,1981,3793000,210000,0,3583000,2
Cottonseed Oil,OIL,India,SOUTH_ASIA,1981,251000,0,0,251000,2
Palm Oil,OIL,India,SOUTH_ASIA,1981,0,30000,441000,411000,2
Peanut Meal,OIL,India,SOUTH_ASIA,1981,8117400,536800,80000,7660600,2
Peanut Oil,OIL,India,SOUTH_ASIA,1981,2936809,63318,18300,2891791,2
Rapeseed Meal,OIL,India,SOUTH_ASIA,1981,3356600,225000,0,3131600,2
Rapeseed Oil,OIL,India,SOUTH_ASIA,1981,1149906,20000,158000,1287906,2
Soybean Meal,OIL,India,SOUTH_ASIA,1981,697600,200000,0,497600,2
Soybean Oil,OIL,India,SOUTH_ASIA,1981,158461,30000,510000,638461,2
Sunflowerseed Meal,OIL,India,SOUTH_ASIA,1981,196200,15000,0,181200,2
Sunflowerseed Oil,OIL,India,SOUTH_ASIA,1981,83097,0,0,83097,2
Coffee,SPECIAL,India,SOUTH_ASIA,1981,304800,233100,48060,119760,2
Sugar (Beet & Cane),SPECIAL,India,SOUTH_ASIA,1981,9727000,408000,0,9319000,2
Fish,FISH,Indonesia,SOUTHEAST_ASIA,1981,4271208,0,0,4271208,2
Fish Meal,FISH,Indonesia,SOUTHEAST_ASIA,1981,0,0,73000,73000,2
Corn,GRAIN,Indonesia,SOUTHEAST_ASIA,1981,4509000,105000,2000,4406000,2
Rice,GRAIN,Indonesia,SOUTHEAST_ASIA,1981,22837000,3077000,3389000,23149000,2
Wheat,GRAIN,Indonesia,SOUTHEAST_ASIA,1981,0,234000,1573000,1339000,2
Coconut Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,663000,13000,10000,660000,2
Copra Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,1614000,409000,45000,1250000,2
Cottonseed Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,8000,7000,0,1000,2
Palm Kernel,OIL,Indonesia,SOUTHEAST_ASIA,1981,64000,64000,0,0,2
Palm Kernel Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,115200,12000,6400,109600,2
Palm Kernel Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,26352,2745,1464,25071,2
Palm Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,944000,358000,47000,633000,2
Peanut Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,599400,800,82000,680600,2
Peanut Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,151224,183,16470,167511,2
Soybean Meal,OIL,Indonesia,SOUTHEAST_ASIA,1981,416800,68800,402800,750800,2
Soybean Oil,OIL,Indonesia,SOUTHEAST_ASIA,1981,95343,5673,66063,155733,2
Coffee,SPECIAL,Indonesia,SOUTHEAST_ASIA,1981,694200,526320,39720,207600,2
Sugar (Beet & Cane),SPECIAL,Indonesia,SOUTHEAST_ASIA,1981,1338000,0,797000,2135000,2
Fish Meal,FISH,Iran,MIDDLE_EAST,1981,0,0,55000,55000,2
Raisins,FRUIT,Iran,MIDDLE_EAST,1981,60000,43000,3000,20000,2
Barley,GRAIN,Iran,MIDDLE_EAST,1981,1525000,151000,400000,1774000,2
Corn,GRAIN,Iran,MIDDLE_EAST,1981,50000,79000,500000,471000,2
Rice,GRAIN,Iran,MIDDLE_EAST,1981,1097000,595000,1097000,1599000,2
Sorghum,GRAIN,Iran,MIDDLE_EAST,1981,10000,0,200000,210000,2
Wheat,GRAIN,Iran,MIDDLE_EAST,1981,6675000,1160000,2560000,8075000,2
Almonds,NUT,Iran,MIDDLE_EAST,1981,5500,2100,600,4000,2
Cottonseed Meal,OIL,Iran,MIDDLE_EAST,1981,130000,0,0,130000,2
Cottonseed Oil,OIL,Iran,MIDDLE_EAST,1981,12000,0,0,12000,2
Soybean Meal,OIL,Iran,MIDDLE_EAST,1981,191000,0,278000,469000,2
Soybean Oil,OIL,Iran,MIDDLE_EAST,1981,43875,0,285000,328875,2
Sunflowerseed Meal,OIL,Iran,MIDDLE_EAST,1981,4000,0,0,4000,2
Sunflowerseed Oil,OIL,Iran,MIDDLE_EAST,1981,915,0,0,915,2
Sugar (Beet & Cane),SPECIAL,Iran,MIDDLE_EAST,1981,250000,0,755000,1005000,2
Barley,GRAIN,Iraq,MIDDLE_EAST,1981,925000,138000,263000,1050000,2
Corn,GRAIN,Iraq,MIDDLE_EAST,1981,39000,12000,223000,250000,2
Millet,GRAIN,Iraq,MIDDLE_EAST,1981,5000,0,0,5000,2
Rice,GRAIN,Iraq,MIDDLE_EAST,1981,125000,0,369000,494000,2
Sorghum,GRAIN,Iraq,MIDDLE_EAST,1981,10000,1000,1000,10000,2
Wheat,GRAIN,Iraq,MIDDLE_EAST,1981,902000,29000,1827000,2700000,2
Palm Oil,OIL,Iraq,MIDDLE_EAST,1981,0,8000,194000,186000,2
Soybean Meal,OIL,Iraq,MIDDLE_EAST,1981,0,0,117000,117000,2
Sunflowerseed Oil,OIL,Iraq,MIDDLE_EAST,1981,0,0,6000,6000,2
Chicken,POULTRY,Iraq,MIDDLE_EAST,1981,75000,0,138000,213000,2
Sugar (Beet & Cane),SPECIAL,Iraq,MIDDLE_EAST,1981,25000,0,494000,519000,2
Butter,DAIRY,Ireland,EUROPE,1981,140,101,8,47,2
Cheese,DAIRY,Ireland,EUROPE,1981,57,66,21,12,2
Milk,DAIRY,Ireland,EUROPE,1981,13138,1400,180,11918,2
Fish Meal,FISH,Ireland,EUROPE,1981,2000,2000,11000,11000,2
Beef,MEAT,Ireland,EUROPE,1981,1475400,578600,79800,976600,2
Pork,MEAT,Ireland,EUROPE,1981,1602600,81200,159000,1680400,2
Coconut Oil,OIL,Ireland,EUROPE,1981,0,0,12000,12000,2
Cottonseed Meal,OIL,Ireland,EUROPE,1981,0,0,53000,53000,2
Palm Kernel,OIL,Ireland,EUROPE,1981,0,0,1000,1000,2
Palm Oil,OIL,Ireland,EUROPE,1981,0,0,6000,6000,2
Rapeseed Meal,OIL,Ireland,EUROPE,1981,2600,1000,6600,8200,2
Rapeseed Oil,OIL,Ireland,EUROPE,1981,1366,0,3366,4732,2
Soybean Meal,OIL,Ireland,EUROPE,1981,2000,2000,253000,253000,2
Soybean Oil,OIL,Ireland,EUROPE,1981,1000,0,19915,20915,2
Sunflowerseed Meal,OIL,Ireland,EUROPE,1981,0,0,5000,5000,2
Sunflowerseed Oil,OIL,Ireland,EUROPE,1981,0,0,3000,3000,2
Chicken,POULTRY,Ireland,EUROPE,1981,31000,2000,5000,34000,2
Turkey,POULTRY,Ireland,EUROPE,1981,11000,0,0,11000,2
Grapefruit,CITRUS,Israel,MIDDLE_EAST,1981,480000,226000,0,254000,2
Lemons & Limes,CITRUS,Israel,MIDDLE_EAST,1981,41000,25000,0,16000,2
Oranges,CITRUS,Israel,MIDDLE_EAST,1981,756000,529000,0,227000,2
Tangerines & Mandarins,CITRUS,Israel,MIDDLE_EAST,1981,56000,17000,0,39000,2
Butter,DAIRY,Israel,MIDDLE_EAST,1981,4,0,0,4,2
Cheese,DAIRY,Israel,MIDDLE_EAST,1981,49,3,2,48,2
Milk,DAIRY,Israel,MIDDLE_EAST,1981,1660,8,96,1748,2
Barley,GRAIN,Israel,MIDDLE_EAST,1981,7000,141000,300000,166000,2
Corn,GRAIN,Israel,MIDDLE_EAST,1981,1000,50000,620000,571000,2
Rice,GRAIN,Israel,MIDDLE_EAST,1981,0,21000,61000,40000,2
Sorghum,GRAIN,Israel,MIDDLE_EAST,1981,15000,187000,565000,393000,2
Wheat,GRAIN,Israel,MIDDLE_EAST,1981,215000,25000,510000,700000,2
Beef,MEAT,Israel,MIDDLE_EAST,1981,61000,600,54000,114400,2
Pork,MEAT,Israel,MIDDLE_EAST,1981,9000,0,0,9000,2
Olive Oil,OIL,Israel,MIDDLE_EAST,1981,3000,2000,1000,2000,2
Soybean Meal,OIL,Israel,MIDDLE_EAST,1981,392000,114000,450400,728400,2
Soybean Oil,OIL,Israel,MIDDLE_EAST,1981,91000,9745,110709,191964,2
Sunflowerseed Meal,OIL,Israel,MIDDLE_EAST,1981,10400,0,0,10400,2
Sunflowerseed Oil,OIL,Israel,MIDDLE_EAST,1981,4464,0,0,4464,2
Chicken,POULTRY,Israel,MIDDLE_EAST,1981,104000,1000,0,103000,2
Turkey,POULTRY,Israel,MIDDLE_EAST,1981,43000,2000,0,41000,2
Sugar (Beet & Cane),SPECIAL,Israel,MIDDLE_EAST,1981,0,0,180000,180000,2
Grapefruit,CITRUS,Italy,EUROPE,1981,5000,2000,45000,48000,2
Tangerines & Mandarins,CITRUS,Italy,EUROPE,1981,320000,4000,0,316000,2
Butter,DAIRY,Italy,EUROPE,1981,75,1,51,125,2
Cheese,DAIRY,Italy,EUROPE,1981,645,235,450,860,2
Milk,DAIRY,Italy,EUROPE,1981,24204,0,848,25052,2
Fish Meal,FISH,Italy,EUROPE,1981,2000,11000,76000,67000,2
Apples,FRUIT,Italy,EUROPE,1981,3932200,276900,91800,3747100,2
Beef,MEAT,Italy,EUROPE,1981,2851000,72200,1743000,4521800,2
Pork,MEAT,Italy,EUROPE,1981,6867200,44600,625600,7448200,2
Almonds,NUT,Italy,EUROPE,1981,20000,11174,4000,12826,2
Filberts,NUT,Italy,EUROPE,1981,100000,64827,6886,42059,2
Walnuts,NUT,Italy,EUROPE,1981,14000,4390,7819,17429,2
Coconut Oil,OIL,Italy,EUROPE,1981,10000,0,44000,54000,2
Copra Meal,OIL,Italy,EUROPE,1981,6000,0,15000,21000,2
Cottonseed Meal,OIL,Italy,EUROPE,1981,1000,0,8000,9000,2
Cottonseed Oil,OIL,Italy,EUROPE,1981,0,0,0,0,2
Olive Oil,OIL,Italy,EUROPE,1981,515000,154000,250000,611000,2
Palm Oil,OIL,Italy,EUROPE,1981,0,0,81000,81000,2
Peanut Meal,OIL,Italy,EUROPE,1981,21600,0,98200,119800,2
Peanut Oil,OIL,Italy,EUROPE,1981,16366,6000,47542,57908,2
Rapeseed Meal,OIL,Italy,EUROPE,1981,11600,0,20800,32400,2
Rapeseed Oil,OIL,Italy,EUROPE,1981,7366,0,54928,62294,2
Soybean Meal,OIL,Italy,EUROPE,1981,1179200,179000,2759800,3760000,2
Soybean Oil,OIL,Italy,EUROPE,1981,261647,79575,387023,569095,2
Sunflowerseed Meal,OIL,Italy,EUROPE,1981,178800,2000,102800,279600,2
Sunflowerseed Oil,OIL,Italy,EUROPE,1981,89738,12000,49398,127136,2
Chicken,POULTRY,Italy,EUROPE,1981,561000,4000,9000,566000,2
Turkey,POULTRY,Italy,EUROPE,1981,227000,3000,1000,225000,2
Sugar (Beet & Cane),SPECIAL,Italy,EUROPE,1981,0,0,0,0,2
Corn,GRAIN,Jamaica,MIDDLE_AMERICA,1981,5000,14000,173000,164000,2
Rice,GRAIN,Jamaica,MIDDLE_AMERICA,1981,2000,4000,48000,46000,2
Wheat,GRAIN,Jamaica,MIDDLE_AMERICA,1981,0,0,175000,175000,2
Copra Meal,OIL,Jamaica,MIDDLE_AMERICA,1981,1000,0,0,1000,2
Soybean Meal,OIL,Jamaica,MIDDLE_AMERICA,1981,39000,6800,44000,76200,2
Soybean Oil,OIL,Jamaica,MIDDLE_AMERICA,1981,9000,1098,13065,20967,2
Chicken,POULTRY,Jamaica,MIDDLE_AMERICA,1981,30000,0,25000,55000,2
Coffee,SPECIAL,Jamaica,MIDDLE_AMERICA,1981,2760,2340,900,1320,2
Sugar (Beet & Cane),SPECIAL,Jamaica,MIDDLE_AMERICA,1981,202000,136000,21000,87000,2
Tangerines & Mandarins,CITRUS,Japan,EAST_ASIA,1981,3194000,20000,0,3174000,2
Butter,DAIRY,Japan,EAST_ASIA,1981,64,10,15,69,2
Cheese,DAIRY,Japan,EAST_ASIA,1981,17,5,79,91,2
Milk,DAIRY,Japan,EAST_ASIA,1981,15766,320,1264,16710,2
Fish,FISH,Japan,EAST_ASIA,1981,2559798,0,0,2559798,2
Fish Meal,FISH,Japan,EAST_ASIA,1981,880000,211000,172000,841000,2
Apples,FRUIT,Japan,EAST_ASIA,1981,1920200,2300,0,1917900,2
Barley,GRAIN,Japan,EAST_ASIA,1981,383000,650000,2165000,1898000,2
Corn,GRAIN,Japan,EAST_ASIA,1981,3000,976000,14530000,13557000,2
Millet,GRAIN,Japan,EAST_ASIA,1981,0,0,51000,51000,2
Oats,GRAIN,Japan,EAST_ASIA,1981,12000,4000,102000,110000,2
Rice,GRAIN,Japan,EAST_ASIA,1981,9337000,2761000,4066000,10642000,2
Rye,GRAIN,Japan,EAST_ASIA,1981,0,1000,19000,18000,2
Sorghum,GRAIN,Japan,EAST_ASIA,1981,0,348000,3998000,3650000,2
Wheat,GRAIN,Japan,EAST_ASIA,1981,587000,1785000,7267000,6069000,2
Beef,MEAT,Japan,EAST_ASIA,1981,1452000,0,182400,1634400,2
Pork,MEAT,Japan,EAST_ASIA,1981,13816000,0,262600,14078600,2
Coconut Oil,OIL,Japan,EAST_ASIA,1981,49000,7000,41000,83000,2
Copra Meal,OIL,Japan,EAST_ASIA,1981,26000,6000,83000,103000,2
Cottonseed Meal,OIL,Japan,EAST_ASIA,1981,45000,8000,91000,128000,2
Cottonseed Oil,OIL,Japan,EAST_ASIA,1981,14000,9000,47000,52000,2
Palm Oil,OIL,Japan,EAST_ASIA,1981,6000,22000,174000,158000,2
Peanut Meal,OIL,Japan,EAST_ASIA,1981,48800,8000,82400,123200,2
Peanut Oil,OIL,Japan,EAST_ASIA,1981,12163,1830,18849,29182,2
Rapeseed Meal,OIL,Japan,EAST_ASIA,1981,681200,146800,1099600,1634000,2
Rapeseed Oil,OIL,Japan,EAST_ASIA,1981,476732,40228,271436,707940,2
Soybean Meal,OIL,Japan,EAST_ASIA,1981,2947600,638200,4232800,6542200,2
Soybean Oil,OIL,Japan,EAST_ASIA,1981,671796,139257,979523,1512062,2
Sunflowerseed Oil,OIL,Japan,EAST_ASIA,1981,3000,3000,16000,16000,2
Chicken,POULTRY,Japan,EAST_ASIA,1981,1003000,0,98000,1101000,2
Sugar (Beet & Cane),SPECIAL,Japan,EAST_ASIA,1981,773000,5000,2209000,2977000,2
Barley,GRAIN,Jordan,MIDDLE_EAST,1981,30000,24000,45000,51000,2
Corn,GRAIN,Jordan,MIDDLE_EAST,1981,1000,29000,143000,115000,2
Rice,GRAIN,Jordan,MIDDLE_EAST,1981,0,22000,57000,35000,2
Wheat,GRAIN,Jordan,MIDDLE_EAST,1981,51000,27000,310000,334000,2
Olive Oil,OIL,Jordan,MIDDLE_EAST,1981,4000,1000,10000,13000,2
Palm Oil,OIL,Jordan,MIDDLE_EAST,1981,0,136000,142000,6000,2
Soybean Meal,OIL,Jordan,MIDDLE_EAST,1981,0,34000,78000,44000,2
Soybean Oil,OIL,Jordan,MIDDLE_EAST,1981,0,0,2000,2000,2
Sugar (Beet & Cane),SPECIAL,Jordan,MIDDLE_EAST,1981,0,0,125000,125000,2
Barley,GRAIN,Kenya,SUB_SAHARAN,1981,80000,0,0,80000,2
Corn,GRAIN,Kenya,SUB_SAHARAN,1981,2501000,520000,475000,2456000,2
Millet,GRAIN,Kenya,SUB_SAHARAN,1981,130000,0,0,130000,2
Rice,GRAIN,Kenya,SUB_SAHARAN,1981,25000,5000,19000,39000,2
Sorghum,GRAIN,Kenya,SUB_SAHARAN,1981,200000,0,0,200000,2
Wheat,GRAIN,Kenya,SUB_SAHARAN,1981,235000,80000,150000,305000,2
Palm Oil,OIL,Kenya,SUB_SAHARAN,1981,0,0,70000,70000,2
Soybean Meal,OIL,Kenya,SUB_SAHARAN,1981,0,0,1000,1000,2
Coffee,SPECIAL,Kenya,SUB_SAHARAN,1981,167520,239700,60600,-11580,2
Sugar (Beet & Cane),SPECIAL,Kenya,SUB_SAHARAN,1981,369000,69000,2000,302000,2
Barley,GRAIN,Kuwait,MIDDLE_EAST,1981,0,0,101000,101000,2
Corn,GRAIN,Kuwait,MIDDLE_EAST,1981,0,0,125000,125000,2
Rice,GRAIN,Kuwait,MIDDLE_EAST,1981,0,10000,63000,53000,2
Wheat,GRAIN,Kuwait,MIDDLE_EAST,1981,0,0,282000,282000,2
Palm Oil,OIL,Kuwait,MIDDLE_EAST,1981,0,14000,23000,9000,2
Sugar (Beet & Cane),SPECIAL,Kuwait,MIDDLE_EAST,1981,0,0,60000,60000,2
Rice,GRAIN,Laos,SOUTHEAST_ASIA,1981,750000,0,0,750000,2
Sugar (Beet & Cane),SPECIAL,Laos,SOUTHEAST_ASIA,1981,0,0,6000,6000,2
Lemons & Limes,CITRUS,Lebanon,MIDDLE_EAST,1981,50000,36000,0,14000,2
