food,category,country,region,year,imports,exports,production,yield
Artichokes,VEGGIES,Spain,EUROPE,2001,101,26615,277377,1482
Artichokes,VEGGIES,Spain,EUROPE,2002,112,20291,289417,1500
Artichokes,VEGGIES,Spain,EUROPE,2003,189,17638,306484,1605
Artichokes,VEGGIES,Spain,EUROPE,2004,84,23500,300216,1654
Artichokes,VEGGIES,Spain,EUROPE,2005,89,21645,200135,1065
Artichokes,VEGGIES,Spain,EUROPE,2006,215,19640,228219,1261
Artichokes,VEGGIES,Spain,EUROPE,2007,220,11097,226281,1309
Artichokes,VEGGIES,Spain,EUROPE,2008,194,13570,203301,1267
Artichokes,VEGGIES,Spain,EUROPE,2009,124,15037,194099,1277
Asparagus,VEGGIES,Spain,EUROPE,2000,3671,19184,61164,389
Asparagus,VEGGIES,Spain,EUROPE,2001,3703,25847,64858,425
Asparagus,VEGGIES,Spain,EUROPE,2002,4758,22992,64989,435
Asparagus,VEGGIES,Spain,EUROPE,2003,6885,19005,60273,416
Asparagus,VEGGIES,Spain,EUROPE,2004,6269,18827,54577,403
Asparagus,VEGGIES,Spain,EUROPE,2005,9276,16476,47963,357
Asparagus,VEGGIES,Spain,EUROPE,2006,9291,16171,56210,468
Asparagus,VEGGIES,Spain,EUROPE,2007,8746,13567,35396,321
Asparagus,VEGGIES,Spain,EUROPE,2008,9980,13493,44169,431
Asparagus,VEGGIES,Spain,EUROPE,2009,10110,13376,46324,445
Avocados,VEGGIES,Spain,EUROPE,2000,3476,39154,63843,728
Avocados,VEGGIES,Spain,EUROPE,2001,5210,39651,74981,870
Avocados,VEGGIES,Spain,EUROPE,2002,5399,39896,74204,821
Avocados,VEGGIES,Spain,EUROPE,2003,11187,34755,76609,794
Avocados,VEGGIES,Spain,EUROPE,2004,11850,53238,76297,784
Avocados,VEGGIES,Spain,EUROPE,2005,16245,43259,74994,756
Avocados,VEGGIES,Spain,EUROPE,2006,27908,47690,79824,814
Avocados,VEGGIES,Spain,EUROPE,2007,24354,45861,82116,822
Avocados,VEGGIES,Spain,EUROPE,2008,42350,57314,73585,734
Avocados,VEGGIES,Spain,EUROPE,2009,30315,51165,71931,718
Cabbages,VEGGIES,Spain,EUROPE,2000,4322,53386,308710,3041
Cabbages,VEGGIES,Spain,EUROPE,2001,6726,61158,288644,2907
Cabbages,VEGGIES,Spain,EUROPE,2002,5463,64369,269885,2901
Cabbages,VEGGIES,Spain,EUROPE,2003,6283,78666,268579,3439
Cabbages,VEGGIES,Spain,EUROPE,2004,6582,75816,242374,3059
Cabbages,VEGGIES,Spain,EUROPE,2005,8319,68626,282003,3260
Cabbages,VEGGIES,Spain,EUROPE,2006,8639,62958,259159,3137
Cabbages,VEGGIES,Spain,EUROPE,2007,8017,58549,254530,3239
Cabbages,VEGGIES,Spain,EUROPE,2008,9673,60192,251900,2808
Cabbages,VEGGIES,Spain,EUROPE,2009,8809,60703,200000,3389
Carrots and turnips,VEGGIES,Spain,EUROPE,2000,14367,81295,425357,5821
Carrots and turnips,VEGGIES,Spain,EUROPE,2001,13750,85377,383311,5001
Carrots and turnips,VEGGIES,Spain,EUROPE,2002,12636,86979,436099,5770
Carrots and turnips,VEGGIES,Spain,EUROPE,2003,18271,81121,448349,5457
Carrots and turnips,VEGGIES,Spain,EUROPE,2004,17755,85506,508822,2978
Carrots and turnips,VEGGIES,Spain,EUROPE,2005,11671,90269,573067,3268
Carrots and turnips,VEGGIES,Spain,EUROPE,2006,12278,95312,587465,3543
Carrots and turnips,VEGGIES,Spain,EUROPE,2007,30973,83397,426074,5368
Carrots and turnips,VEGGIES,Spain,EUROPE,2008,19520,79868,414517,5532
Carrots and turnips,VEGGIES,Spain,EUROPE,2009,13592,103686,419662,5361
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2000,4906,203840,482899,2023
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2001,6211,170962,417783,1821
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2002,7587,213350,492778,1946
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2003,8529,227889,509911,1915
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2004,6537,238483,468344,1829
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2005,7201,240604,441800,1744
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2006,5551,270119,428089,1690
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2007,4124,244876,440254,1777
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2008,6812,237735,432786,1814
Cauliflowers and broccoli,VEGGIES,Spain,EUROPE,2009,6141,242080,351036,1584
Chick peas,VEGGIES,Spain,EUROPE,2000,59442,7093,55512,70
Chick peas,VEGGIES,Spain,EUROPE,2001,68734,5701,56949,69
Chick peas,VEGGIES,Spain,EUROPE,2002,58063,3752,70467,78
Chick peas,VEGGIES,Spain,EUROPE,2003,53948,4195,51132,62
Chick peas,VEGGIES,Spain,EUROPE,2004,58138,4781,59390,73
Chick peas,VEGGIES,Spain,EUROPE,2005,55949,3635,18783,30
Chick peas,VEGGIES,Spain,EUROPE,2006,62246,4655,19764,78
Chick peas,VEGGIES,Spain,EUROPE,2007,61362,3405,30029,98
Chick peas,VEGGIES,Spain,EUROPE,2008,54377,3168,20515,98
Chick peas,VEGGIES,Spain,EUROPE,2009,46069,2472,21568,85
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2000,2109,327766,425000,5985
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2001,2982,337894,440000,6111
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2002,3131,336867,516832,6663
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2003,2669,372564,577124,8034
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2004,2459,399256,550378,7413
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2005,3065,381399,485170,6161
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2006,3170,390286,638871,7850
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2007,3697,429104,561446,7520
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2008,2890,453046,670172,8088
Cucumbers and gherkins,VEGGIES,Spain,EUROPE,2009,2634,438051,564569,6975
Eggplant,VEGGIES,Spain,EUROPE,2000,441,52253,154900,3778
Eggplant,VEGGIES,Spain,EUROPE,2001,452,62779,160000,3809
Eggplant,VEGGIES,Spain,EUROPE,2002,470,67314,154412,4183
Eggplant,VEGGIES,Spain,EUROPE,2003,482,65713,175629,4531
Eggplant,VEGGIES,Spain,EUROPE,2004,690,67932,175534,4510
Eggplant,VEGGIES,Spain,EUROPE,2005,354,77100,163783,4414
Eggplant,VEGGIES,Spain,EUROPE,2006,319,84558,167991,4890
Eggplant,VEGGIES,Spain,EUROPE,2007,305,91834,179826,4971
Eggplant,VEGGIES,Spain,EUROPE,2008,537,98437,198768,5527
Eggplant,VEGGIES,Spain,EUROPE,2009,313,104167,207269,5531
Garlic,VEGGIES,Spain,EUROPE,2000,9623,65070,162833,716
Garlic,VEGGIES,Spain,EUROPE,2001,10615,56780,183016,761
Garlic,VEGGIES,Spain,EUROPE,2002,11008,56749,195178,814
Garlic,VEGGIES,Spain,EUROPE,2003,10655,57870,170161,784
Garlic,VEGGIES,Spain,EUROPE,2004,10066,65993,165425,772
Garlic,VEGGIES,Spain,EUROPE,2005,13360,65111,136400,787
Garlic,VEGGIES,Spain,EUROPE,2006,15200,50608,145372,916
Garlic,VEGGIES,Spain,EUROPE,2007,17563,49625,151674,908
Garlic,VEGGIES,Spain,EUROPE,2008,16191,48909,133610,863
Garlic,VEGGIES,Spain,EUROPE,2009,14825,63131,154587,971
Lettuce,VEGGIES,Spain,EUROPE,2000,7830,476236,1014592,2760
Lettuce,VEGGIES,Spain,EUROPE,2001,12580,482841,994200,2709
Lettuce,VEGGIES,Spain,EUROPE,2002,15556,478127,1037062,2792
Lettuce,VEGGIES,Spain,EUROPE,2003,18014,462144,1044762,2770
Lettuce,VEGGIES,Spain,EUROPE,2004,19341,574134,1048325,2843
Lettuce,VEGGIES,Spain,EUROPE,2005,24989,543710,993387,2633
Lettuce,VEGGIES,Spain,EUROPE,2006,23883,599453,987331,2643
Lettuce,VEGGIES,Spain,EUROPE,2007,23521,531394,947612,2714
Lettuce,VEGGIES,Spain,EUROPE,2008,26034,558144,1002800,3051
Lettuce,VEGGIES,Spain,EUROPE,2009,21048,589913,852988,2619
Olives,VEGGIES,Spain,EUROPE,2000,304,5054,4943800,214
Olives,VEGGIES,Spain,EUROPE,2001,150,6992,6762600,281
Olives,VEGGIES,Spain,EUROPE,2002,89,7930,4414911,181
Olives,VEGGIES,Spain,EUROPE,2003,75,5978,7553566,309
Olives,VEGGIES,Spain,EUROPE,2004,492,5984,5200029,210
Olives,VEGGIES,Spain,EUROPE,2005,767,5632,4021720,163
Olives,VEGGIES,Spain,EUROPE,2006,892,5961,5679021,228
Olives,VEGGIES,Spain,EUROPE,2007,1138,6105,6140251,248
Olives,VEGGIES,Spain,EUROPE,2008,1073,3285,5570727,227
Olives,VEGGIES,Spain,EUROPE,2009,6324,4291,6972094,284
Potatoes,VEGGIES,Spain,EUROPE,2000,481232,237028,3078059,2591
Potatoes,VEGGIES,Spain,EUROPE,2001,562482,245318,2992422,2599
Potatoes,VEGGIES,Spain,EUROPE,2002,527224,204271,3078140,2794
Potatoes,VEGGIES,Spain,EUROPE,2003,680490,258389,2664955,2635
Potatoes,VEGGIES,Spain,EUROPE,2004,778493,232518,2773567,2715
Potatoes,VEGGIES,Spain,EUROPE,2005,750175,244285,2563464,2698
Potatoes,VEGGIES,Spain,EUROPE,2006,755668,235329,2515001,2884
Potatoes,VEGGIES,Spain,EUROPE,2007,692148,247457,2479582,2892
Potatoes,VEGGIES,Spain,EUROPE,2008,759147,262059,2145171,2621
Potatoes,VEGGIES,Spain,EUROPE,2009,701545,275365,2719291,3185
Spinach,VEGGIES,Spain,EUROPE,2000,212,2774,61638,1872
Spinach,VEGGIES,Spain,EUROPE,2001,239,3790,48017,1770
Spinach,VEGGIES,Spain,EUROPE,2002,273,8109,55931,1827
Spinach,VEGGIES,Spain,EUROPE,2003,233,5742,55054,1918
Spinach,VEGGIES,Spain,EUROPE,2004,440,9554,53723,1920
Spinach,VEGGIES,Spain,EUROPE,2005,614,7198,62262,2064
Spinach,VEGGIES,Spain,EUROPE,2006,855,6559,65030,1931
Spinach,VEGGIES,Spain,EUROPE,2007,1089,6440,67167,2082
Spinach,VEGGIES,Spain,EUROPE,2008,1011,7287,59476,2037
Spinach,VEGGIES,Spain,EUROPE,2009,842,7611,47983,1965
Tomatoes,VEGGIES,Spain,EUROPE,2000,8881,859040,3766328,6046
Tomatoes,VEGGIES,Spain,EUROPE,2001,13968,1010091,3971691,6301
Tomatoes,VEGGIES,Spain,EUROPE,2002,46661,910485,3979718,6715
Tomatoes,VEGGIES,Spain,EUROPE,2003,68056,946511,3947327,6268
Tomatoes,VEGGIES,Spain,EUROPE,2004,100281,1023028,4383202,6270
Tomatoes,VEGGIES,Spain,EUROPE,2005,72354,923907,4810301,6654
Tomatoes,VEGGIES,Spain,EUROPE,2006,55908,987260,3800552,6704
Tomatoes,VEGGIES,Spain,EUROPE,2007,57654,880630,4081477,7657
Tomatoes,VEGGIES,Spain,EUROPE,2008,189319,938596,4049753,7380
Tomatoes,VEGGIES,Spain,EUROPE,2009,192132,829540,4798053,7515
Onions,VEGGIES,Spain,EUROPE,2000,27229,207848,959731,4383
Onions,VEGGIES,Spain,EUROPE,2000,27229,207848,959731,1744
Onions,VEGGIES,Spain,EUROPE,2000,27229,207848,34067,4383
Onions,VEGGIES,Spain,EUROPE,2000,27229,207848,34067,1744
Onions,VEGGIES,Spain,EUROPE,2001,36419,198459,991520,4692
Onions,VEGGIES,Spain,EUROPE,2001,36419,198459,991520,1784
Onions,VEGGIES,Spain,EUROPE,2001,36419,198459,34010,4692
Onions,VEGGIES,Spain,EUROPE,2001,36419,198459,34010,1784
Onions,VEGGIES,Spain,EUROPE,2002,36357,234350,1022102,4754
Onions,VEGGIES,Spain,EUROPE,2002,36357,234350,1022102,1869
Onions,VEGGIES,Spain,EUROPE,2002,36357,234350,35410,4754
Onions,VEGGIES,Spain,EUROPE,2002,36357,234350,35410,1869
Onions,VEGGIES,Spain,EUROPE,2003,20799,226425,936827,4393
Onions,VEGGIES,Spain,EUROPE,2003,20799,226425,936827,1882
Onions,VEGGIES,Spain,EUROPE,2003,20799,226425,35543,4393
Onions,VEGGIES,Spain,EUROPE,2003,20799,226425,35543,1882
Onions,VEGGIES,Spain,EUROPE,2004,50775,200575,1030449,4649
Onions,VEGGIES,Spain,EUROPE,2004,50775,200575,1030449,1882
Onions,VEGGIES,Spain,EUROPE,2004,50775,200575,37287,4649
Onions,VEGGIES,Spain,EUROPE,2004,50775,200575,37287,1882
Onions,VEGGIES,Spain,EUROPE,2005,28364,204733,1006051,4678
Onions,VEGGIES,Spain,EUROPE,2005,28364,204733,1006051,2109
Onions,VEGGIES,Spain,EUROPE,2005,28364,204733,21704,4678
Onions,VEGGIES,Spain,EUROPE,2005,28364,204733,21704,2109
Onions,VEGGIES,Spain,EUROPE,2006,36398,238253,1099551,5209
Onions,VEGGIES,Spain,EUROPE,2006,36398,238253,1099551,2706
Onions,VEGGIES,Spain,EUROPE,2006,36398,238253,29258,5209
Onions,VEGGIES,Spain,EUROPE,2006,36398,238253,29258,2706
Onions,VEGGIES,Spain,EUROPE,2007,58394,232588,1184250,5304
Onions,VEGGIES,Spain,EUROPE,2007,58394,232588,1184250,2970
Onions,VEGGIES,Spain,EUROPE,2007,58394,232588,34278,5304
Onions,VEGGIES,Spain,EUROPE,2007,58394,232588,34278,2970
Onions,VEGGIES,Spain,EUROPE,2008,34730,255016,1062538,3680
Onions,VEGGIES,Spain,EUROPE,2008,34730,255016,1062538,2533
Onions,VEGGIES,Spain,EUROPE,2008,34730,255016,38000,3680
Onions,VEGGIES,Spain,EUROPE,2008,34730,255016,38000,2533
Onions,VEGGIES,Spain,EUROPE,2009,49767,262273,1256288,5267
Onions,VEGGIES,Spain,EUROPE,2009,49767,262273,1256288,2720
Onions,VEGGIES,Spain,EUROPE,2009,49767,262273,40720,5267
Onions,VEGGIES,Spain,EUROPE,2009,49767,262273,40720,2720
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,27,10,53420,1398
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,2,18,53930,1368
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,4,9,49340,1359
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,13,3,52220,1403
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,6,12,60510,1563
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,5,2,63910,1558
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,1,254,59390,1455
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,0,272,68830,1567
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,10,8,76930,1724
Cabbages,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,6,0,62770,1561
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,0,0,25950,1123
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,0,4,28420,1110
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,0,4,28160,1108
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,1,2,27210,1092
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,0,0,34340,1192
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,0,0,36930,1191
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,0,90,36250,1224
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,0,58,38110,1172
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,14,3,40020,1320
Carrots and turnips,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,6,0,35830,1235
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,12,2,31196,980
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,12,7,28917,992
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,45,11,26000,916
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,18,2,23390,740
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,21,7,22910,858
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,18,3,26830,849
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,18,218,24680,865
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,18,242,28300,969
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,22,7,31060,955
Cucumbers and gherkins,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,7,0,31760,1027
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,119247,1,48410,1329
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,69284,14,57680,1357
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,45026,6,88710,1342
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,45655,131,71750,1137
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,31738,117,81270,1480
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,46464,16,79450,1416
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,46550,0,78490,1480
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,85930,0,77390,1451
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,100560,0,74820,1452
Potatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,100372,5,61700,1490
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,1,0,43940,758
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,1,9,40370,757
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,1,3,41240,760
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,1,2,44980,758
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,1,3,53770,899
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,1,2,56900,914
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,1,551,61040,919
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,1,585,65150,976
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,1,17,84700,1094
Tomatoes,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,0,10,73920,1035
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2000,126334,143,79060,889
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2001,114569,104,68830,866
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2002,133677,31,66890,849
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2003,134174,11,67820,884
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2004,120080,11,76970,1030
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2005,122454,2,109280,1055
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2006,130340,44,134370,1030
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2007,164480,286,149200,1184
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2008,173521,7,106660,1189
Onions,VEGGIES,Sri Lanka,SOUTH_ASIA,2009,159482,13,127940,1335
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2000,0,0,400,2000
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2001,0,1,500,2000
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2002,39,0,500,2000
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2003,0,0,600,2000
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2004,39,0,670,2233
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2005,39,0,4500,2142
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2006,19,0,4600,2190
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2007,1,0,3760,1880
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2008,6,0,3200,1882
Cauliflowers and broccoli,VEGGIES,Sudan,MIDDLE_EAST,2009,64,0,1600,2000
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2000,19,0,21000,172
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2001,1,0,30000,238
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2002,0,0,30000,238
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2003,649,0,11000,187
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2004,1000,0,13000,238
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2005,4,0,12000,178
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2006,30718,0,12080,178
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2007,3018,0,12096,178
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2008,5513,297,16500,215
Chick peas,VEGGIES,Sudan,MIDDLE_EAST,2009,10345,175,11200,167
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2000,6,2,17200,1720
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2001,98,0,17300,1647
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2002,1037,47,17500,1590
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2003,1215,47,29600,845
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2004,1745,47,41600,713
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2005,2397,0,43000,719
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2006,2063,0,46000,729
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2007,2606,0,36000,714
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2008,6723,25,37800,714
Garlic,VEGGIES,Sudan,MIDDLE_EAST,2009,5192,0,25200,432
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2000,734,0,269374,1673
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2001,89,0,200506,1177
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2002,1001,0,293283,1656
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2003,926,0,309000,1665
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2004,1586,0,336000,1666
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2005,3222,0,385000,1728
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2006,6360,0,252000,1680
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2007,3925,0,263900,1680
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2008,5624,0,284000,1649
Potatoes,VEGGIES,Sudan,MIDDLE_EAST,2009,10714,0,301000,1666
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2000,29,0,653520,1275
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2001,60,0,707000,1379
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2002,72,0,707000,1379
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2003,1,0,546500,1666
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2004,0,1,556000,1427
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2005,0,0,484000,1404
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2006,603,0,484000,1404
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2007,20,0,642000,1756
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2008,42,0,453000,1413
Tomatoes,VEGGIES,Sudan,MIDDLE_EAST,2009,78,0,480000,1428
Onions,VEGGIES,Sudan,MIDDLE_EAST,2000,0,17,168000,1200
Onions,VEGGIES,Sudan,MIDDLE_EAST,2000,0,17,250,1200
Onions,VEGGIES,Sudan,MIDDLE_EAST,2001,0,282,279000,1468
Onions,VEGGIES,Sudan,MIDDLE_EAST,2001,0,282,400,1468
Onions,VEGGIES,Sudan,MIDDLE_EAST,2002,2,744,499000,1720
Onions,VEGGIES,Sudan,MIDDLE_EAST,2002,2,744,500,1720
Onions,VEGGIES,Sudan,MIDDLE_EAST,2003,1641,0,939000,1903
Onions,VEGGIES,Sudan,MIDDLE_EAST,2003,1641,0,386,1903
Onions,VEGGIES,Sudan,MIDDLE_EAST,2004,469,54,1207000,2262
Onions,VEGGIES,Sudan,MIDDLE_EAST,2004,469,54,381,2262
Onions,VEGGIES,Sudan,MIDDLE_EAST,2005,618,0,1216000,2261
Onions,VEGGIES,Sudan,MIDDLE_EAST,2005,618,0,312,2261
Onions,VEGGIES,Sudan,MIDDLE_EAST,2006,2566,3,1405000,2304
Onions,VEGGIES,Sudan,MIDDLE_EAST,2006,2566,3,319,2304
Onions,VEGGIES,Sudan,MIDDLE_EAST,2007,107,0,920000,1904
Onions,VEGGIES,Sudan,MIDDLE_EAST,2007,107,0,324,1904
Onions,VEGGIES,Sudan,MIDDLE_EAST,2008,241,3,938400,1904
Onions,VEGGIES,Sudan,MIDDLE_EAST,2008,241,3,322,1904
Onions,VEGGIES,Sudan,MIDDLE_EAST,2009,192,3,1024000,1904
Onions,VEGGIES,Sudan,MIDDLE_EAST,2009,192,3,287,1904
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2000,0,2,546,2100
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2001,0,1,765,2318
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2002,0,4,822,2283
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2003,0,2,810,2314
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2004,0,3,915,2287
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2005,0,1,750,2142
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2006,0,0,821,2414
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2007,0,0,823,2420
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2008,0,0,562,2676
Cabbages,VEGGIES,Suriname,SOUTH_AMERICA,2009,0,0,798,1734
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2000,0,0,1500,2830
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2001,0,0,1550,2818
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2002,0,0,1500,2500
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2003,0,0,1450,2900
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2004,0,0,1700,2833
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2005,0,0,1500,2727
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2006,0,0,1225,2187
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2007,0,0,712,2225
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2008,0,0,627,2411
Cucumbers and gherkins,VEGGIES,Suriname,SOUTH_AMERICA,2009,0,0,578,2064
Tomatoes,VEGGIES,Suriname,SOUTH_AMERICA,2000,0,0,931,1209
Tomatoes,VEGGIES,Suriname,SOUTH_AMERICA,2001,0,0,1089,1361
Tomatoes,VEGGIES,Suriname,SOUTH_AMERICA,2002,0,0,921,1297
