food,category,country,region,year,imports,exports,production,yield,source
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2001,4102,865,7000,2121,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2002,4461,495,4850,1534,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2003,4831,618,5156,1668,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2004,6113,869,5600,1595,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2005,5579,542,7394,1327,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2006,5957,599,6400,1280,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2007,5859,688,6500,1300,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2008,6562,379,5300,1060,FAOStat
Cauliflowers and broccoli,VEGGIES,Sweden,EUROPE,2009,6322,540,6500,1300,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2000,24242,683,37404,9817,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2001,24555,643,29500,9365,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2002,23415,322,35250,10398,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2003,23240,605,31074,11815,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2004,26137,996,30400,12063,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2005,22812,969,35800,15431,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2006,23682,572,35500,13295,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2007,27071,354,38300,12766,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2008,28084,609,27700,9233,FAOStat
Cucumbers and gherkins,VEGGIES,Sweden,EUROPE,2009,27944,277,30600,10200,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2000,29726,1577,18700,2082,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2001,34277,2484,22800,2486,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2002,33582,2108,25997,2063,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2003,33418,3601,22143,2905,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2004,32417,3847,23300,2516,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2005,30749,5467,27199,2246,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2006,36021,4516,26200,2712,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2007,31414,4372,26600,2418,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2008,34742,4503,28500,2375,FAOStat
Lettuce,VEGGIES,Sweden,EUROPE,2009,34077,5477,28500,2590,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2000,48730,4923,980100,2978,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2001,72970,9742,925000,2869,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2002,65363,6689,913550,2879,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2003,78912,8176,857100,2806,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2004,73296,10500,979100,3091,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2005,49733,5930,947300,3110,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2006,51731,21928,777800,2760,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2007,56302,30954,789000,2766,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2008,72223,5367,853200,3171,FAOStat
Potatoes,VEGGIES,Sweden,EUROPE,2009,59899,3666,857900,3182,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2000,61921,253,17300,35306,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2001,62664,413,18800,34181,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2002,58875,440,22771,35579,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2003,65569,1939,18086,32296,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2004,78644,1114,19400,38039,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2005,78338,1097,17273,37550,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2006,84715,1145,17400,34117,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2007,83562,536,16400,32800,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2008,84630,558,16200,33061,FAOStat
Tomatoes,VEGGIES,Sweden,EUROPE,2009,85563,517,13600,30222,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2000,24630,295,39523,4091,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2001,21978,187,30800,3756,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2002,25780,274,23200,2881,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2003,25042,817,23200,2881,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2004,30604,587,23000,2875,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2005,30354,568,28614,3172,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2006,29438,563,32800,3668,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2007,33964,1002,29000,3258,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2008,24614,359,30000,3260,FAOStat
Onions,VEGGIES,Sweden,EUROPE,2009,26765,305,33084,3482,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2004,1342,0,1,1000,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2005,1281,5,3,1000,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2006,1356,8,12,1200,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2007,0,0,4,400,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2008,0,0,3,75,FAOStat
Artichokes,VEGGIES,Switzerland,EUROPE,2009,0,0,25,833,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2004,9375,13,197,187,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2005,9890,11,229,184,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2006,8907,17,242,143,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2007,9137,31,279,151,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2008,9601,74,333,180,FAOStat
Asparagus,VEGGIES,Switzerland,EUROPE,2009,8945,31,410,202,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2000,13374,10,9735,1826,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2001,13515,22,20077,1825,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2002,15542,43,21171,1940,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2003,12760,2,21000,1465,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2004,13750,16,39074,3397,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2005,12895,62,34381,2997,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2006,14992,57,28506,2830,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2007,14507,61,29748,2749,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2008,15145,108,31822,2767,FAOStat
Cabbages,VEGGIES,Switzerland,EUROPE,2009,14458,49,35686,3076,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2000,6089,21,50881,3766,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2001,7590,0,50090,3956,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2002,6538,58,67942,5303,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2003,7196,0,54080,4241,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2004,8313,25,57629,3670,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2005,5877,70,59009,3907,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2006,5413,4,53097,3694,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2007,8398,25,53827,3714,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2008,5973,132,58702,3590,FAOStat
Carrots and turnips,VEGGIES,Switzerland,EUROPE,2009,2458,1216,69539,4131,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2000,9261,3,6334,1446,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2001,8845,0,5978,1340,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2002,9096,0,6669,1459,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2003,8669,0,5591,1288,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2004,9231,0,9034,1185,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2005,8594,1,8761,1133,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2006,9421,7,7475,929,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2007,9003,13,8107,1026,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2008,9708,53,9638,1107,FAOStat
Cauliflowers and broccoli,VEGGIES,Switzerland,EUROPE,2009,9260,48,10526,1256,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2000,17226,2,8370,10462,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2001,16728,37,8841,10401,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2002,17184,4,9258,10286,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2003,16660,5,9145,10758,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2004,15712,1,8058,9480,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2005,16110,3,8385,10102,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2006,16221,1,8564,10705,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2007,14083,8,8434,9694,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2008,14350,58,8756,9728,FAOStat
Cucumbers and gherkins,VEGGIES,Switzerland,EUROPE,2009,15469,83,10568,11363,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2004,2783,0,9,450,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2005,2920,7,9,900,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2006,2920,3,7,700,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2007,3190,15,15,750,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2008,3436,12,50,833,FAOStat
Garlic,VEGGIES,Switzerland,EUROPE,2009,3296,24,15,750,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2000,42871,19,24462,2080,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2001,45393,36,26500,2296,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2002,41885,6,32661,2041,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2003,43810,18,31000,1474,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2004,42959,30,65563,1887,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2005,39168,10,64977,1785,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2006,45717,164,57087,1598,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2007,41848,74,63481,1789,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2008,43932,163,63200,1716,FAOStat
Lettuce,VEGGIES,Switzerland,EUROPE,2009,42410,130,69853,1990,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2000,39142,818,600600,4244,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2001,22995,1546,517900,3757,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2002,26642,1565,526200,3910,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2003,33381,937,458000,3373,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2004,38357,1108,526700,3949,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2005,20210,453,485000,3876,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2006,57325,1743,391000,3236,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2007,47512,1877,491000,4172,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2008,33243,852,473000,4277,FAOStat
Potatoes,VEGGIES,Switzerland,EUROPE,2009,27941,1498,521500,4650,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2000,1034,0,17137,1229,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2001,1148,1,1646,956,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2002,1263,9,2026,1131,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2003,1187,20,15560,1298,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2004,1520,19,10284,1010,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2005,1168,0,16266,1389,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2006,1333,0,16636,1373,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2007,1364,0,17485,1393,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2008,1188,0,16620,1378,FAOStat
Spinach,VEGGIES,Switzerland,EUROPE,2009,1210,0,16825,1356,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2000,42392,41,29237,13662,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2001,43441,7,30606,13602,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2002,41513,25,26655,11439,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2003,40922,7,30050,13976,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2004,39521,9,29583,14154,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2005,40326,41,27072,12953,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2006,41194,48,26917,12756,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2007,38963,31,30630,13553,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2008,39901,61,33459,15490,FAOStat
Tomatoes,VEGGIES,Switzerland,EUROPE,2009,39892,162,38364,17843,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2000,5336,4,0,4658,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2000,5336,4,27952,4658,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2001,7407,5,0,4033,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2001,7407,5,24199,4033,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2002,8758,153,0,4001,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2002,8758,153,26810,4001,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2003,6703,2,0,2784,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2003,6703,2,24500,2784,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2004,10726,29,0,4381,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2004,10726,29,37374,4381,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2005,4299,7,0,2876,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2005,4299,7,23182,2876,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2006,9402,0,0,3063,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2006,9402,0,25056,3063,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2007,6873,53,0,2975,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2007,6873,53,27226,2975,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2008,7720,2,0,2482,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2008,7720,2,26989,2482,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2009,4400,13,0,3402,FAOStat
Onions,VEGGIES,Switzerland,EUROPE,2009,4400,13,37425,3402,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,70,5355,1312,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,67,5708,1211,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,0,28,6285,1242,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,13,19,6812,1376,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,2973,1730,6300,1235,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,12,11,5874,1191,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,8824,0,6200,1240,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,0,279,6985,1256,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,0,279,7070,1262,FAOStat
Artichokes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,0,279,11787,1906,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,6817,42876,2099,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,2640,43193,2275,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,832,2430,51216,2111,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,800,2542,39342,2142,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,0,5771,37411,2185,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,666,1024,39519,1615,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,0,32693,38660,2226,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,659,39273,33966,1958,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,180,53267,38955,1855,FAOStat
Cabbages,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,0,26361,44441,2000,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,0,7500,2500,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,0,10000,2500,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,0,12998,15000,2500,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,0,17087,20000,2500,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,0,17496,21976,2409,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,0,3762,29070,3125,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,3839,80277,13000,2452,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,0,83879,17820,2700,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,0,44432,17160,2685,FAOStat
Carrots and turnips,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,0,77833,18470,2802,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,2300,29804,2015,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,3610,31618,2281,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,0,1541,35360,2080,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,0,1747,31000,1937,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,0,5426,34800,2320,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,0,1223,45500,2068,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,0,32712,34810,2148,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,2217,23107,37300,2194,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,85,8108,29633,1887,FAOStat
Cauliflowers and broccoli,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,85,18301,35914,2017,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,620,7533,64538,63,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,815,977,60052,68,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,1174,361,88781,86,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,2045,8485,86956,87,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,7713,29310,45300,59,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,2361,20810,65200,75,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,2436,1838,51880,82,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,7208,362,50044,58,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,2671,1711,27100,35,FAOStat
Chick peas,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,6000,20,57351,77,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,5651,91302,1346,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,6000,1108,102004,1633,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,5690,142,140953,1447,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,15007,605,152025,1443,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,10688,1475,149074,1269,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,20874,1015,152200,1179,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,15766,10490,129680,1242,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,13649,12067,146528,1290,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,11915,23928,139900,1358,FAOStat
Cucumbers and gherkins,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,26041,49792,132925,1272,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,35,2164,123670,2145,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,7158,2447,110931,2193,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,15144,5182,133400,2176,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,24802,2709,137722,2229,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,53241,7106,157923,2117,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,22191,289,154400,2155,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,13250,21444,158610,2078,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,22858,17859,153148,2127,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,24550,19388,165200,2039,FAOStat
Eggplant,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,33397,17994,147041,2000,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,10,794,19590,865,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,100,270,28574,1055,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,5448,47,26714,953,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,2095,860,41533,962,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,4497,291,36934,970,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,373,60,46590,947,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,1865,1020,40070,715,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,7181,1589,29572,723,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,106357,108,32400,771,FAOStat
Garlic,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,7127,2830,28227,773,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,0,46286,2213,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,0,43500,2416,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,10,16704,53700,2440,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,191,15048,57400,2391,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,0,11298,56900,1778,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,353,9739,51700,2247,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,0,14133,55200,2208,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,0,11892,62200,2260,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,0,25146,52376,1947,FAOStat
Lettuce,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,1238,42781,52225,2129,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,0,874,866052,181,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,0,8,496952,101,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,0,0,940941,187,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,1,9,552277,106,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2004,0,0,1027200,193,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2005,0,61,612223,112,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2006,0,0,1190780,210,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2007,0,0,495310,82,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2008,0,0,827033,134,FAOStat
Olives,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2009,0,0,885942,139,FAOStat
Potatoes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2000,5193,23259,484778,2127,FAOStat
Potatoes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2001,5516,13985,453435,2134,FAOStat
Potatoes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2002,18914,14697,513200,2129,FAOStat
Potatoes,VEGGIES,Syrian Arab Republic,MIDDLE_EAST,2003,38085,3320,486600,1966,FAOStat
